question,worker,answer
clueweb09-en0004-21-07021,w8,1
clueweb09-en0000-46-11807,w105,1
clueweb09-en0000-46-11807,w103,1
clueweb09-en0001-89-28016,w118,0
clueweb09-en0001-89-28016,w119,1
clueweb09-en0009-63-22303,w103,1
clueweb09-en0009-63-22303,w151,1
clueweb09-en0010-52-11512,w600,1
clueweb09-en0010-52-11512,w108,1
clueweb09-enwp00-08-21147,w518,0
clueweb09-enwp00-08-21147,w488,0
clueweb09-enwp03-31-13753,w403,1
clueweb09-enwp03-31-13753,w518,1
clueweb09-en0009-04-30415,w1,1
clueweb09-en0009-04-30415,w3,0
clueweb09-en0003-27-06384,w675,0
clueweb09-en0003-27-06384,w679,0
clueweb09-enwp00-87-00619,w675,0
clueweb09-enwp00-87-00619,w589,1
clueweb09-en0010-40-30993,w316,1
clueweb09-en0010-40-30993,w101,1
clueweb09-en0006-74-31596,w128,1
clueweb09-en0006-74-31596,w102,0
clueweb09-en0003-89-24933,w208,1
clueweb09-en0003-89-24933,w275,1
clueweb09-en0000-41-02208,w444,1
clueweb09-en0000-41-02208,w209,1
clueweb09-en0010-85-30980,w296,1
clueweb09-en0010-85-30980,w179,1
clueweb09-en0009-98-26557,w140,1
clueweb09-en0009-98-26557,w103,1
clueweb09-en0011-71-09193,w385,1
clueweb09-en0011-71-09193,w415,1
clueweb09-en0006-96-01064,w105,1
clueweb09-en0006-96-01064,w103,1
clueweb09-en0008-90-14469,w101,1
clueweb09-en0008-90-14469,w103,0
clueweb09-en0000-81-00409,w518,1
clueweb09-en0000-81-00409,w101,1
clueweb09-en0006-56-19028,w218,0
clueweb09-en0006-56-19028,w102,0
clueweb09-en0003-27-06369,w118,1
clueweb09-en0003-27-06369,w685,1
clueweb09-en0005-95-25041,w682,1
clueweb09-en0005-95-25041,w695,0
clueweb09-en0003-87-07447,w363,1
clueweb09-en0003-87-07447,w398,1
clueweb09-en0004-82-12313,w115,1
clueweb09-en0004-82-12313,w189,1
clueweb09-en0002-25-03258,w272,1
clueweb09-en0002-25-03258,w32,0
clueweb09-en0002-25-03259,w246,0
clueweb09-en0002-25-03259,w108,1
clueweb09-en0010-84-03725,w394,1
clueweb09-en0011-63-17481,w101,1
clueweb09-en0011-63-17481,w108,1
clueweb09-enwp01-80-10993,w118,1
clueweb09-enwp01-80-10993,w589,1
clueweb09-en0001-19-27388,w102,0
clueweb09-en0001-19-27388,w108,1
clueweb09-en0001-24-18076,w294,1
clueweb09-en0001-24-18076,w197,1
clueweb09-enwp01-43-23419,w593,1
clueweb09-enwp01-43-23419,w518,1
clueweb09-enwp00-69-12844,w101,1
clueweb09-enwp00-69-12844,w518,1
clueweb09-en0010-06-11548,w115,1
clueweb09-en0010-06-11548,w589,1
clueweb09-en0010-43-24713,w32,0
clueweb09-en0010-43-24713,w102,0
clueweb09-en0007-64-05358,w3,1
clueweb09-en0007-64-05358,w1,1
clueweb09-enwp00-57-00962,w518,1
clueweb09-enwp00-57-00962,w519,1
clueweb09-en0009-44-02185,w605,1
clueweb09-en0009-44-02185,w641,1
clueweb09-en0009-71-19624,w588,0
clueweb09-en0010-06-11543,w101,1
clueweb09-en0010-06-11543,w192,1
clueweb09-en0003-89-24938,w373,1
clueweb09-en0003-89-24938,w278,0
clueweb09-en0000-13-02922,w102,0
clueweb09-en0000-13-02922,w185,0
clueweb09-en0010-06-11546,w205,1
clueweb09-en0010-06-11546,w646,1
clueweb09-en0008-93-07987,w1,1
clueweb09-en0008-93-07987,w78,1
clueweb09-en0006-79-18154,w750,1
clueweb09-en0006-79-18154,w682,1
clueweb09-en0009-45-31706,w562,1
clueweb09-en0009-45-31706,w185,1
clueweb09-enwp00-55-04531,w10,1
clueweb09-enwp00-55-04531,w7,1
clueweb09-en0000-63-25474,w3,0
clueweb09-en0000-63-25474,w1,1
clueweb09-en0003-55-06994,w240,1
clueweb09-en0003-55-06994,w108,1
clueweb09-en0008-93-07988,w1,1
clueweb09-en0008-93-07988,w4,1
clueweb09-en0006-14-29748,w44,0
clueweb09-en0007-20-26415,w101,1
clueweb09-en0007-20-26415,w299,1
clueweb09-en0008-42-32820,w155,1
clueweb09-en0008-42-32820,w102,0
clueweb09-en0008-42-32823,w101,1
clueweb09-en0008-42-32823,w1,0
clueweb09-en0008-59-08821,w394,1
clueweb09-en0008-59-08821,w101,1
clueweb09-enwp03-13-19554,w685,1
clueweb09-enwp03-13-19554,w682,1
clueweb09-enwp01-31-15628,w281,1
clueweb09-enwp01-31-15628,w124,1
clueweb09-en0008-32-44499,w121,0
clueweb09-en0008-32-44499,w108,1
clueweb09-enwp03-10-14422,w151,1
clueweb09-enwp03-10-14422,w121,0
clueweb09-en0001-78-11850,w197,1
clueweb09-en0001-78-11850,w478,0
clueweb09-enwp00-84-13913,w403,0
clueweb09-enwp00-84-13913,w209,0
clueweb09-en0002-13-18785,w115,0
clueweb09-en0002-13-18785,w198,1
clueweb09-en0008-56-00930,w101,1
clueweb09-en0005-84-28798,w588,0
clueweb09-en0005-84-28798,w588,0
clueweb09-en0003-91-05743,w103,1
clueweb09-en0003-91-05743,w267,0
clueweb09-en0001-55-03461,w108,1
clueweb09-en0001-55-03461,w108,1
clueweb09-en0007-55-02901,w682,0
clueweb09-en0007-55-02901,w63,0
clueweb09-en0006-52-19653,w103,1
clueweb09-en0006-52-19653,w102,0
clueweb09-en0002-12-02372,w496,1
clueweb09-en0002-12-02372,w208,1
clueweb09-en0008-72-38923,w278,1
clueweb09-en0008-72-38923,w394,1
clueweb09-en0005-31-10650,w118,0
clueweb09-en0005-31-10650,w102,0
clueweb09-enwp02-05-04222,w3,1
clueweb09-enwp02-05-04222,w48,1
clueweb09-enwp00-87-03774,w126,1
clueweb09-enwp00-87-03774,w136,1
clueweb09-enwp01-03-04298,w141,1
clueweb09-enwp01-03-04298,w272,0
clueweb09-enwp00-94-13351,w197,1
clueweb09-enwp00-94-13351,w179,1
clueweb09-en0002-93-19628,w484,0
clueweb09-en0002-93-19628,w108,1
clueweb09-enwp03-30-10694,w394,1
clueweb09-enwp03-30-10694,w475,0
clueweb09-enwp00-75-21180,w108,1
clueweb09-enwp00-75-21180,w347,0
clueweb09-enwp01-62-23389,w488,1
clueweb09-enwp01-62-23389,w13,1
clueweb09-en0005-46-39846,w205,1
clueweb09-en0005-46-39846,w675,0
clueweb09-en0004-51-35967,w544,0
clueweb09-en0004-51-35967,w13,1
clueweb09-en0005-39-17061,w518,1
clueweb09-en0005-39-17061,w544,1
clueweb09-en0011-59-26696,w13,0
clueweb09-en0011-59-26696,w518,1
clueweb09-en0010-44-09465,w608,1
clueweb09-en0010-44-09465,w394,1
clueweb09-en0005-77-01169,w102,0
clueweb09-en0005-77-01169,w101,1
clueweb09-en0000-00-21183,w589,1
clueweb09-en0000-00-21183,w153,1
clueweb09-enwp03-31-01362,w158,1
clueweb09-enwp03-31-01362,w102,0
clueweb09-en0000-21-12230,w6,1
clueweb09-en0000-21-12230,w1,1
clueweb09-en0003-23-07914,w101,1
clueweb09-en0003-23-07914,w198,0
clueweb09-en0001-70-31649,w153,1
clueweb09-en0001-70-31649,w683,0
clueweb09-en0001-18-32165,w102,0
clueweb09-en0001-18-32165,w108,1
clueweb09-en0001-86-29206,w689,0
clueweb09-en0001-86-29206,w715,0
clueweb09-en0008-55-19270,w197,1
clueweb09-en0008-55-19270,w455,1
clueweb09-en0009-60-25546,w192,1
clueweb09-en0009-60-25546,w108,1
clueweb09-en0000-02-26163,w682,1
clueweb09-en0000-02-26163,w675,0
clueweb09-en0003-75-08972,w696,1
clueweb09-en0003-75-08972,w153,1
clueweb09-en0000-17-21405,w110,1
clueweb09-en0000-17-21405,w117,1
clueweb09-en0010-84-11251,w275,1
clueweb09-en0010-84-11251,w294,1
clueweb09-en0000-23-22366,w121,0
clueweb09-en0000-23-22366,w675,0
clueweb09-en0001-81-18703,w399,1
clueweb09-en0001-81-18703,w121,0
clueweb09-en0001-87-13712,w729,1
clueweb09-en0001-87-13712,w675,0
clueweb09-en0000-23-19332,w338,1
clueweb09-en0000-23-19332,w108,1
clueweb09-en0009-68-10695,w34,1
clueweb09-en0009-68-10695,w8,1
clueweb09-en0002-01-34917,w3,1
clueweb09-en0002-01-34917,w19,1
clueweb09-enwp00-40-00980,w399,1
clueweb09-enwp00-40-00980,w267,0
clueweb09-en0007-97-22051,w115,0
clueweb09-en0007-97-22051,w251,0
clueweb09-enwp01-28-00827,w293,0
clueweb09-enwp01-28-00827,w272,0
clueweb09-en0002-12-02384,w496,1
clueweb09-en0002-12-02384,w160,0
clueweb09-enwp03-09-22657,w278,1
clueweb09-enwp03-09-22657,w280,1
clueweb09-en0010-39-00085,w101,1
clueweb09-en0010-39-00085,w108,1
clueweb09-en0000-43-22787,w341,0
clueweb09-en0000-43-22787,w209,0
clueweb09-enwp02-04-15348,w108,1
clueweb09-enwp02-04-15348,w208,0
clueweb09-en0011-63-17473,w592,1
clueweb09-en0011-63-17473,w32,1
clueweb09-en0011-63-17472,w394,1
clueweb09-en0011-63-17472,w101,1
clueweb09-en0011-43-05006,w518,0
clueweb09-en0005-05-27799,w685,1
clueweb09-en0005-05-27799,w682,0
clueweb09-enwp00-01-02066,w511,0
clueweb09-enwp00-01-02066,w267,1
clueweb09-enwp01-80-08675,w101,1
clueweb09-enwp01-80-08675,w592,1
clueweb09-enwp00-64-06072,w103,0
clueweb09-enwp00-64-06072,w197,1
clueweb09-enwp00-82-22409,w186,0
clueweb09-enwp00-82-22409,w153,0
clueweb09-enwp00-26-08251,w589,1
clueweb09-enwp00-26-08251,w674,1
clueweb09-en0004-28-12414,w4,0
clueweb09-en0004-28-12414,w394,0
clueweb09-enwp02-30-09180,w153,1
clueweb09-enwp02-30-09180,w688,0
clueweb09-en0009-05-10136,w101,1
clueweb09-en0009-05-10136,w102,0
clueweb09-en0003-69-04780,w102,0
clueweb09-en0003-69-04780,w109,1
clueweb09-en0004-41-04792,w142,0
clueweb09-en0004-41-04792,w185,0
clueweb09-en0000-88-22880,w358,1
clueweb09-en0000-88-22880,w600,0
clueweb09-en0000-16-09453,w152,1
clueweb09-en0000-16-09453,w103,0
clueweb09-en0004-28-08675,w209,1
clueweb09-en0004-28-08675,w115,0
clueweb09-enwp00-71-03696,w102,0
clueweb09-enwp00-71-03696,w101,1
clueweb09-en0003-98-23687,w656,0
clueweb09-en0003-98-23687,w101,1
clueweb09-en0011-55-06192,w675,0
clueweb09-en0011-55-06192,w681,0
clueweb09-en0005-52-18313,w101,1
clueweb09-en0005-52-18313,w127,0
clueweb09-en0009-18-17674,w115,1
clueweb09-en0009-18-17674,w205,0
clueweb09-en0006-06-36512,w108,1
clueweb09-en0006-06-36512,w171,1
clueweb09-en0003-23-20512,w108,1
clueweb09-en0003-23-20512,w197,1
clueweb09-enwp01-30-00273,w545,1
clueweb09-enwp01-30-00273,w493,1
clueweb09-enwp02-27-03562,w518,1
clueweb09-enwp02-27-03562,w544,1
clueweb09-en0007-62-38039,w344,0
clueweb09-en0007-62-38039,w288,1
clueweb09-en0007-62-38033,w288,1
clueweb09-en0007-62-38033,w581,1
clueweb09-en0002-17-08590,w732,1
clueweb09-en0002-17-08590,w711,0
clueweb09-en0000-30-00921,w101,1
clueweb09-en0000-30-00921,w272,1
clueweb09-en0005-49-10608,w108,1
clueweb09-en0005-49-10608,w394,1
clueweb09-en0001-09-14432,w226,0
clueweb09-en0001-09-14432,w108,1
clueweb09-en0005-23-02443,w7,1
clueweb09-en0005-23-02443,w58,0
clueweb09-en0008-83-28319,w3,0
clueweb09-en0008-83-28319,w6,0
clueweb09-en0001-09-27436,w50,1
clueweb09-en0001-09-27436,w19,1
clueweb09-en0007-13-18513,w294,0
clueweb09-en0007-13-18513,w518,0
clueweb09-en0001-09-27438,w9,1
clueweb09-en0001-09-27438,w6,0
clueweb09-en0011-40-25312,w486,1
clueweb09-en0011-40-25312,w108,1
clueweb09-en0006-22-12895,w124,1
clueweb09-en0006-22-12895,w108,1
clueweb09-en0000-75-05925,w140,1
clueweb09-en0000-75-05925,w101,1
clueweb09-en0010-93-07350,w152,0
clueweb09-en0010-93-07350,w275,0
clueweb09-en0011-62-14434,w675,0
clueweb09-en0011-62-14434,w693,0
clueweb09-en0001-68-31791,w118,0
clueweb09-en0001-68-31791,w126,0
clueweb09-en0008-18-18208,w688,1
clueweb09-en0008-18-18208,w497,1
clueweb09-en0001-43-19877,w495,1
clueweb09-en0001-43-19877,w682,0
clueweb09-en0009-94-03708,w6,0
clueweb09-en0009-94-03708,w16,1
clueweb09-enwp00-01-19902,w482,1
clueweb09-enwp00-01-19902,w592,1
clueweb09-en0007-15-38789,w358,1
clueweb09-en0007-15-38789,w208,1
clueweb09-enwp02-13-18590,w305,1
clueweb09-enwp02-13-18590,w269,1
clueweb09-en0008-69-02287,w675,0
clueweb09-en0008-69-02287,w674,1
clueweb09-en0000-02-34468,w102,0
clueweb09-en0000-02-34468,w101,1
clueweb09-en0001-23-13721,w475,1
clueweb09-en0001-23-13721,w108,1
clueweb09-en0008-73-35339,w103,1
clueweb09-en0008-73-35339,w108,1
clueweb09-en0000-33-11990,w121,0
clueweb09-en0000-33-11990,w675,0
clueweb09-en0011-73-18721,w113,0
clueweb09-en0011-73-18721,w102,0
clueweb09-enwp01-43-07651,w589,1
clueweb09-enwp01-43-07651,w672,1
clueweb09-en0009-20-23550,w752,1
clueweb09-en0009-20-23550,w683,1
clueweb09-en0009-13-28262,w127,1
clueweb09-en0009-13-28262,w124,1
clueweb09-en0007-79-38668,w151,1
clueweb09-en0007-79-38668,w236,1
clueweb09-en0011-55-06333,w688,0
clueweb09-en0011-55-06333,w592,0
clueweb09-en0005-40-36315,w194,1
clueweb09-en0005-40-36315,w153,0
clueweb09-en0009-20-23556,w153,1
clueweb09-en0009-20-23556,w589,1
clueweb09-enwp03-17-12002,w2,0
clueweb09-enwp03-17-12002,w518,1
clueweb09-en0010-94-20856,w102,0
clueweb09-en0010-94-20856,w25,1
clueweb09-en0011-82-35189,w103,0
clueweb09-en0011-82-35189,w111,1
clueweb09-enwp01-08-13241,w293,1
clueweb09-enwp01-08-13241,w280,1
clueweb09-en0010-38-21793,w674,1
clueweb09-en0010-38-21793,w695,0
clueweb09-en0005-25-04347,w108,1
clueweb09-en0005-25-04347,w621,1
clueweb09-en0009-14-22599,w108,1
clueweb09-en0009-14-22599,w179,1
clueweb09-en0005-66-12570,w28,1
clueweb09-en0005-66-12570,w121,1
clueweb09-enwp01-92-02977,w706,1
clueweb09-enwp01-92-02977,w680,1
clueweb09-en0002-02-25457,w108,1
clueweb09-en0002-02-25457,w152,1
clueweb09-en0010-54-37984,w504,0
clueweb09-en0010-54-37984,w294,1
clueweb09-en0011-55-06229,w589,1
clueweb09-en0011-55-06229,w680,1
clueweb09-en0007-22-09822,w686,0
clueweb09-en0007-22-09822,w615,1
clueweb09-en0010-40-31015,w363,1
clueweb09-en0010-40-31015,w278,1
clueweb09-en0001-59-04887,w140,1
clueweb09-en0001-59-04887,w385,0
clueweb09-en0004-14-20540,w1,1
clueweb09-en0004-14-20540,w72,1
clueweb09-en0002-05-23235,w195,1
clueweb09-en0002-05-23235,w280,1
clueweb09-en0002-07-04979,w118,0
clueweb09-en0002-07-04979,w102,0
clueweb09-en0011-06-12879,w394,1
clueweb09-en0011-06-12879,w137,1
clueweb09-en0003-44-13653,w205,1
clueweb09-en0003-44-13653,w497,1
clueweb09-en0001-61-22370,w197,1
clueweb09-en0001-61-22370,w108,1
clueweb09-enwp00-72-08197,w108,1
clueweb09-enwp00-72-08197,w236,0
clueweb09-en0009-57-41354,w679,1
clueweb09-en0009-57-41354,w121,1
clueweb09-en0005-75-31867,w99,1
clueweb09-en0005-75-31867,w101,1
clueweb09-enwp00-70-12586,w108,1
clueweb09-enwp00-70-12586,w102,0
clueweb09-en0010-04-32254,w102,0
clueweb09-en0010-04-32254,w127,0
clueweb09-en0001-13-26065,w394,1
clueweb09-en0001-13-26065,w278,1
clueweb09-en0004-85-11754,w121,0
clueweb09-en0004-85-11754,w32,1
clueweb09-en0001-13-26060,w394,1
clueweb09-en0001-13-26060,w272,1
clueweb09-en0004-85-11753,w101,1
clueweb09-en0004-85-11753,w423,0
clueweb09-en0004-85-11751,w532,1
clueweb09-en0004-85-11751,w13,1
clueweb09-enwp01-03-12149,w2,1
clueweb09-enwp01-03-12149,w7,0
clueweb09-enwp00-52-24823,w102,0
clueweb09-enwp00-52-24823,w124,1
clueweb09-en0010-08-31044,w281,1
clueweb09-en0010-08-31044,w506,1
clueweb09-enwp01-91-06942,w281,1
clueweb09-enwp01-91-06942,w397,0
clueweb09-en0001-95-03190,w108,1
clueweb09-en0001-95-03190,w529,0
clueweb09-en0003-52-21444,w108,1
clueweb09-en0003-52-21444,w278,0
clueweb09-enwp00-06-17116,w693,1
clueweb09-enwp00-06-17116,w693,0
clueweb09-en0000-67-10479,w128,1
clueweb09-en0000-67-10479,w177,0
clueweb09-en0007-62-27054,w680,1
clueweb09-en0007-62-27054,w588,0
clueweb09-en0000-35-12461,w102,0
clueweb09-en0000-35-12461,w204,1
clueweb09-en0006-25-34815,w294,1
clueweb09-en0006-25-34815,w280,1
clueweb09-en0006-52-13246,w518,1
clueweb09-en0006-52-13246,w475,1
clueweb09-en0007-62-27053,w680,1
clueweb09-en0007-62-27053,w713,1
clueweb09-en0004-31-22292,w680,1
clueweb09-en0004-31-22292,w63,1
clueweb09-en0005-88-21592,w10,1
clueweb09-en0005-88-21592,w62,1
clueweb09-en0007-62-27058,w121,1
clueweb09-en0007-62-27058,w689,1
clueweb09-en0007-62-27059,w688,1
clueweb09-en0007-62-27059,w678,0
clueweb09-en0008-49-26208,w118,1
clueweb09-en0008-49-26208,w124,1
clueweb09-en0005-37-40696,w102,0
clueweb09-en0005-37-40696,w106,1
clueweb09-en0008-28-15077,w211,0
clueweb09-en0008-28-15077,w103,1
clueweb09-en0010-40-26507,w685,1
clueweb09-en0010-40-26507,w338,1
clueweb09-enwp03-03-19063,w281,1
clueweb09-enwp03-03-19063,w108,1
clueweb09-en0008-98-04362,w108,1
clueweb09-en0008-98-04362,w463,1
clueweb09-enwp01-39-01498,w65,0
clueweb09-enwp01-39-01498,w1,1
clueweb09-en0010-77-25848,w131,0
clueweb09-en0010-77-25848,w518,1
clueweb09-en0004-17-25069,w294,0
clueweb09-en0004-17-25069,w103,1
clueweb09-en0011-06-31410,w197,1
clueweb09-en0011-06-31410,w320,1
clueweb09-en0001-42-11733,w160,1
clueweb09-en0001-42-11733,w674,1
clueweb09-en0010-18-02484,w101,1
clueweb09-en0010-18-02484,w294,0
clueweb09-enwp02-00-15713,w409,0
clueweb09-enwp02-00-15713,w108,1
clueweb09-en0003-25-01663,w519,0
clueweb09-en0003-25-01663,w192,0
clueweb09-en0010-91-31021,w675,0
clueweb09-en0010-91-31021,w682,0
clueweb09-en0000-17-20023,w141,1
clueweb09-en0000-17-20023,w102,0
clueweb09-en0000-10-13185,w118,1
clueweb09-en0000-10-13185,w709,1
clueweb09-en0008-51-25290,w121,1
clueweb09-en0008-51-25290,w103,1
clueweb09-en0005-84-26992,w592,1
clueweb09-en0005-84-26992,w708,0
clueweb09-en0003-69-04818,w32,1
clueweb09-en0003-69-04818,w118,1
clueweb09-enwp00-92-03664,w102,0
clueweb09-enwp00-92-03664,w121,1
clueweb09-en0006-17-07635,w683,1
clueweb09-en0006-17-07635,w589,1
clueweb09-en0005-88-21628,w3,0
clueweb09-en0005-88-21628,w7,1
clueweb09-en0001-27-12866,w140,1
clueweb09-en0001-27-12866,w102,0
clueweb09-enwp02-30-17444,w106,1
clueweb09-enwp02-30-17444,w113,1
clueweb09-en0003-69-04812,w102,0
clueweb09-en0003-69-04812,w126,1
clueweb09-en0001-55-06038,w108,1
clueweb09-en0001-55-06038,w101,1
clueweb09-en0000-59-13052,w197,1
clueweb09-en0000-59-13052,w128,1
clueweb09-en0011-12-43065,w588,1
clueweb09-en0011-12-43065,w682,1
clueweb09-enwp03-04-23752,w1,1
clueweb09-enwp03-04-23752,w2,1
clueweb09-en0009-19-20978,w363,1
clueweb09-en0009-19-20978,w518,1
clueweb09-enwp01-12-01392,w670,1
clueweb09-enwp01-12-01392,w679,1
clueweb09-en0010-85-05104,w588,0
clueweb09-en0010-85-05104,w596,0
clueweb09-en0002-83-28834,w1,1
clueweb09-en0002-83-28834,w6,1
clueweb09-en0004-02-27549,w238,0
clueweb09-en0004-02-27549,w305,0
clueweb09-en0011-31-06383,w108,1
clueweb09-en0011-31-06383,w493,1
clueweb09-enwp00-98-10892,w675,0
clueweb09-enwp00-98-10892,w718,0
clueweb09-en0006-04-11151,w151,1
clueweb09-en0006-04-11151,w195,1
clueweb09-en0004-15-28963,w589,1
clueweb09-en0004-15-28963,w153,1
clueweb09-enwp03-04-01738,w192,1
clueweb09-enwp03-04-01738,w173,1
clueweb09-en0003-86-26827,w518,0
clueweb09-en0003-86-26827,w580,0
clueweb09-en0001-16-01466,w102,0
clueweb09-en0001-16-01466,w103,1
clueweb09-en0009-56-34150,w151,1
clueweb09-en0009-56-34150,w272,1
clueweb09-enwp00-98-10072,w712,0
clueweb09-enwp00-98-10072,w715,0
clueweb09-en0008-92-23792,w715,0
clueweb09-en0008-92-23792,w680,1
clueweb09-en0001-13-26089,w108,1
clueweb09-en0001-13-26089,w399,1
clueweb09-en0008-13-13251,w603,0
clueweb09-en0008-13-13251,w504,1
clueweb09-en0009-47-12622,w328,0
clueweb09-en0009-47-12622,w108,1
clueweb09-en0006-55-23347,w119,1
clueweb09-en0006-55-23347,w102,0
clueweb09-en0006-55-23346,w110,1
clueweb09-en0006-55-23346,w133,1
clueweb09-en0011-54-04607,w322,1
clueweb09-en0011-54-04607,w101,1
clueweb09-en0006-29-02142,w124,0
clueweb09-en0006-29-02142,w518,1
clueweb09-en0006-24-01401,w209,0
clueweb09-en0006-24-01401,w151,1
clueweb09-en0008-69-15190,w109,0
clueweb09-en0008-69-15190,w103,1
clueweb09-en0000-89-13793,w695,0
clueweb09-en0000-89-13793,w694,1
clueweb09-en0010-06-11552,w578,1
clueweb09-en0010-06-11552,w205,0
clueweb09-en0006-14-02924,w102,0
clueweb09-en0006-14-02924,w287,1
clueweb09-en0007-93-37955,w497,1
clueweb09-en0007-93-37955,w101,1
clueweb09-enwp03-12-23908,w140,1
clueweb09-enwp03-12-23908,w102,0
clueweb09-en0003-79-11070,w152,0
clueweb09-en0003-79-11070,w152,0
clueweb09-en0004-48-36210,w128,1
clueweb09-en0004-48-36210,w101,1
clueweb09-en0008-84-36868,w76,1
clueweb09-en0008-84-36868,w102,0
clueweb09-en0002-85-32774,w588,0
clueweb09-en0002-85-32774,w680,0
clueweb09-en0004-53-09380,w280,0
clueweb09-en0004-53-09380,w101,1
clueweb09-en0004-31-10816,w108,1
clueweb09-en0004-31-10816,w343,1
clueweb09-en0011-07-16332,w589,1
clueweb09-en0011-07-16332,w748,1
clueweb09-en0006-32-24645,w126,1
clueweb09-en0006-32-24645,w124,1
clueweb09-enwp03-01-20171,w140,1
clueweb09-enwp03-01-20171,w108,1
clueweb09-en0003-28-11482,w706,1
clueweb09-en0003-28-11482,w101,1
clueweb09-enwp02-30-14369,w13,1
clueweb09-enwp02-30-14369,w394,1
clueweb09-en0006-85-33180,w1,1
clueweb09-en0004-12-25021,w330,0
clueweb09-en0004-12-25021,w108,1
clueweb09-en0002-00-08102,w238,0
clueweb09-en0002-00-08102,w343,0
clueweb09-en0002-00-08101,w363,1
clueweb09-en0002-00-08101,w293,0
clueweb09-enwp00-30-01053,w103,1
clueweb09-enwp00-30-01053,w140,1
clueweb09-en0009-26-32598,w103,1
clueweb09-en0009-26-32598,w412,0
clueweb09-en0007-59-35799,w589,1
clueweb09-en0007-59-35799,w48,1
clueweb09-en0002-54-10529,w101,1
clueweb09-en0002-54-10529,w192,0
clueweb09-en0005-78-12890,w32,1
clueweb09-en0005-78-12890,w102,0
clueweb09-en0003-34-25466,w151,1
clueweb09-en0003-34-25466,w108,1
clueweb09-en0010-39-07502,w12,1
clueweb09-en0010-39-07502,w1,1
clueweb09-enwp03-06-21690,w3,0
clueweb09-enwp03-06-21690,w19,1
clueweb09-en0005-30-34366,w109,1
clueweb09-en0005-30-34366,w108,1
clueweb09-enwp03-35-07357,w121,0
clueweb09-enwp03-35-07357,w108,1
clueweb09-en0011-58-19323,w106,0
clueweb09-en0011-58-19323,w112,1
clueweb09-en0001-64-08603,w674,1
clueweb09-en0001-64-08603,w683,1
clueweb09-en0003-82-12740,w108,1
clueweb09-en0003-82-12740,w192,1
clueweb09-enwp01-93-17613,w153,1
clueweb09-enwp01-93-17613,w675,0
clueweb09-enwp01-26-11932,w704,1
clueweb09-enwp01-26-11932,w589,1
clueweb09-en0009-13-21285,w495,1
clueweb09-en0009-13-21285,w363,1
clueweb09-en0010-11-12277,w101,1
clueweb09-en0010-11-12277,w592,1
clueweb09-enwp00-60-00627,w158,0
clueweb09-enwp00-60-00627,w108,1
clueweb09-en0006-31-15646,w6,1
clueweb09-en0006-31-15646,w22,1
clueweb09-en0004-37-02151,w518,1
clueweb09-en0004-37-02151,w593,1
clueweb09-en0007-54-25115,w103,1
clueweb09-en0007-54-25115,w151,1
clueweb09-en0010-16-16516,w102,0
clueweb09-en0010-16-16516,w126,1
clueweb09-en0010-16-16517,w18,1
clueweb09-en0010-16-16517,w102,0
clueweb09-enwp01-77-14994,w711,0
clueweb09-enwp01-77-14994,w153,0
clueweb09-en0007-44-25460,w197,1
clueweb09-en0007-44-25460,w102,0
clueweb09-en0011-73-26075,w592,0
